Date,Longitude,Latitude,MP
2005-11-01,-62.5,17.5,-2.904232288
2008-08-01,-69.5,40,-2.902326971
2004-06-01,-71,41,-2.902326958
2002-08-01,-70,42.5,-2.90232694
2002-05-01,-63.5,33.5,-2.902325592
2010-04-01,-63.5,17.5,-2.901069288
2002-02-01,-149.5,-16,-2.900443127
2019-02-01,127.5,31,-2.899629455
2008-04-01,-69.5,27.5,-2.899618603
2005-02-01,-139.5,-9.5,-2.898906681
2012-03-01,-159,17.5,-2.897940009
1999-10-01,-62,35.5,-2.897940009
2006-12-01,-75,18.5,-2.896827914
2008-05-01,-75,36,-2.896359063
2012-06-01,-67.5,38,-2.896143346
2002-11-01,-57.5,20.5,-2.895294875
2008-07-01,-70,42.5,-2.894706988
2011-06-01,-55,19,-2.89395523
2009-05-01,-71,29.5,-2.893453473
2003-04-01,-84,16.5,-2.893075422
2008-10-01,-71,40.5,-2.892843051
2012-12-01,-158,-1,-2.892678524
2012-02-01,-145.5,-13.5,-2.89259932
2012-03-01,-158.5,21,-2.892578076
2011-11-01,-156.5,7,-2.892578076
2012-07-01,-127,40,-2.891478461
2008-11-01,-59,18,-2.890947254
2004-11-01,-108,23.5,-2.890082692
2010-07-01,-147,42,-2.889294916
2005-05-01,-156.5,18,-2.888718475
2000-07-01,-61,43,-2.88825203
2010-10-01,-67.5,36.5,-2.887694169
2011-08-01,-71,41,-2.887345359
2008-10-01,-123.5,29,-2.887345359
2009-03-01,-146.5,9,-2.887345359
2011-07-01,-70.5,40.5,-2.886056648
2011-04-01,-67.5,21,-2.886056648
2009-10-01,-130,15,-2.886056648
2011-06-01,-76.5,33,-2.886056645
2000-03-01,-75,19,-2.885999552
2008-02-01,-141,-9.5,-2.885705518
2011-11-01,-62,17,-2.885245203
2007-03-01,-148.5,12.5,-2.883770531
2001-11-01,-86.5,6,-2.883501945
2008-12-01,-118.5,7.5,-2.882235777
2011-01-01,-30,-9,-2.882000175
2002-07-01,-135.5,53.5,-2.880832567
2002-03-01,-74.5,19,-2.880154619
2011-07-01,-160,29,-2.879803109
1999-05-01,-65,21.5,-2.877243666
2017-04-01,-9,42,-2.877189798
2002-11-01,-61.5,13.5,-2.873797087
2007-02-01,-84,25,-2.873644334
2012-12-01,-152,-9,-2.871302056
2000-02-01,-74,20.5,-2.870581955
2012-05-01,166.5,-23,-2.869355361
2017-07-01,-9,42,-2.866207349
2001-05-01,-65,18.5,-2.861596365
2011-07-01,-144,40.5,-2.860966335
2003-11-01,-57.5,18,-2.860329379
2006-10-01,-102.5,4,-2.859786115
2011-10-01,-139,12.5,-2.858990236
2012-10-01,-60.5,36.5,-2.85677937
2002-05-01,-65.5,38,-2.85665995
2002-04-01,-160,12,-2.856547324
2002-12-01,-118,13.5,-2.856547323
2005-12-01,-119.5,11,-2.856529044
2011-03-01,-61.5,15.5,-2.855836081
2011-10-01,-145,16.5,-2.855317024
2007-07-01,-69.5,42,-2.85461985
2010-07-01,-134,42,-2.854093656
1998-07-01,-65,43,-2.853871964
1998-08-01,-72.5,40,-2.853871964
1998-01-01,-79.5,24.5,-2.853871964
2011-07-01,-69,40.5,-2.853871964
1998-07-01,-68.5,41,-2.853871964
2010-10-01,-69.5,38,-2.853871964
1999-04-01,-68.5,35,-2.853871964
2011-10-01,-70,42,-2.853871964
2011-01-01,-82.5,25.5,-2.85379514
2012-12-01,-84,24.5,-2.853730271
2004-01-01,-151,-16.5,-2.852877142
2003-10-01,-111,23.5,-2.852877142
2002-10-01,-120.5,32,-2.852877142
2001-11-01,-93,10.5,-2.852877142
2005-04-01,-155.5,11,-2.852877142
2005-11-01,-110,19,-2.852877142
2002-03-01,-151,14.5,-2.852877139
2001-11-01,-87,6,-2.852876865
2001-10-01,-108.5,24,-2.852876643
2010-05-01,-71.5,30.5,-2.852851306
2003-11-01,-107,20,-2.852850462
2002-10-01,-111,27,-2.852801158
2003-02-01,-148,8.5,-2.852800707
2004-04-01,-162.5,9.5,-2.85278264
2011-03-01,-158,18.5,-2.852595009
2010-10-01,-70.5,40,-2.852117176
2002-04-01,-157.5,21,-2.851993345
2008-05-01,-149,-15.5,-2.851667405
2004-04-01,-163,12.5,-2.849499424
2005-04-01,-73.5,31,-2.849433425
2011-11-01,-65.5,16.5,-2.848404202
2011-10-01,-129.5,25.5,-2.847427018
2009-04-01,-69,20,-2.846875183
2007-04-01,-68,32,-2.84631479
2002-04-01,-170.5,18.5,-2.845183148
2006-11-01,-110,25,-2.84510324
2011-06-01,-156.5,6.5,-2.844547185
2003-12-01,-62,12,-2.844335024
2004-05-01,-62,42,-2.844335024
2008-06-01,-71,39.5,-2.844335024
2001-03-01,-79.5,19.5,-2.844335023
2005-08-01,-69.5,40.5,-2.844334785
2006-04-01,-83.5,24,-2.843488445
2000-04-01,-80,29,-2.843065941
2007-07-01,-69.5,41.5,-2.842822646
2009-12-01,-158.5,14.5,-2.842224731
2011-02-01,-71.5,29.5,-2.841908433
2007-10-01,-58.5,17,-2.841795304
2009-05-01,-143,-10.5,-2.841154384
2008-07-01,-68.5,40.5,-2.840968326
2012-06-01,-159,29,-2.839926856
2007-10-01,-111.5,23,-2.83992685
2002-04-01,-79,18.5,-2.839437724
2006-02-01,-79.5,25.5,-2.839171641
2002-02-01,-146.5,-14.5,-2.838801268
2004-12-01,-114.5,16.5,-2.838019519
2011-02-01,-83.5,24.5,-2.837163157
2004-12-01,-139,-9.5,-2.83620787
2005-03-01,-80.5,30,-2.836014188
2011-04-01,-69,19.5,-2.835439896
2003-03-01,-149.5,-17,-2.835239429
2009-11-01,-59.5,20.5,-2.834592445
2004-02-01,-71.5,25,-2.83357886
2000-03-01,-70,20.5,-2.830757842
2008-08-01,-69,40.5,-2.830373683
2009-05-01,-141,-8.5,-2.830173713
2006-03-01,-79.5,26.5,-2.830070118
2003-11-01,-110.5,20,-2.828811117
2007-06-01,-63.5,41.5,-2.828428662
2012-06-01,173.5,-21.5,-2.82831395
2002-08-01,-69.5,41.5,-2.82690288
2008-12-01,-69.5,16.5,-2.82647029
2006-03-01,-157.5,20.5,-2.824961408
2006-04-01,-77,17,-2.824349611
1999-12-01,-64.5,10.5,-2.823908741
1998-06-01,-70,42.5,-2.823908741
1999-12-01,-65.5,10.5,-2.823908741
1999-02-01,-67.5,23.5,-2.823908741
2011-04-01,-91.5,-32,-2.823908741
2003-03-01,-149.5,-16.5,-2.822870023
2011-08-01,-71,39.5,-2.821141345
2005-08-01,-70.5,41,-2.819755384
1998-10-01,-66.5,36.5,-2.818440488
2003-07-01,-147.5,40,-2.818193714
2008-12-01,-114,12.5,-2.817986409
2012-05-01,-159,17,-2.817710406
2001-12-01,-123,-8.5,-2.8172242
2010-03-01,-64.5,19,-2.816366533
2011-11-01,-148.5,17,-2.816360166
2002-12-01,-120.5,10,-2.814646739
2010-04-01,-76.5,18.5,-2.814568885
2007-10-01,-58,19.5,-2.814322686
2010-10-01,-126,27.5,-2.814033929
2009-11-01,-144.5,14.5,-2.81267651
2007-05-01,-65,18.5,-2.812077914
2009-11-01,-137.5,12,-2.810982839
2002-04-01,-162,6,-2.810982713
2005-07-01,-158,22.5,-2.809526491
2009-05-01,-79,26.5,-2.809255735
2006-05-01,-138.5,48,-2.809032698
1999-05-01,-66,36.5,-2.808092317
2000-03-01,-80,17,-2.806649647
2007-12-01,-71.5,16.5,-2.804084745
2000-02-01,-70,24,-2.803367844
2002-03-01,-151.5,16.5,-2.802524084
2006-11-01,-107.5,19.5,-2.802424204
2005-10-01,-57,23.5,-2.801338074
2011-03-01,-81,-33,-2.801057426
2000-04-01,-79,28.5,-2.800973366
2003-11-01,-109,23.5,-2.800532437
2009-10-01,-69.5,37.5,-2.79732564
1998-01-01,-82,24.5,-2.795880017
1999-03-01,-79,26,-2.795880017
1998-01-01,-82.5,24.5,-2.795880017
1998-02-01,-74,21.5,-2.795880017
1999-02-01,-74.5,23.5,-2.795880017
1998-07-01,-60,45,-2.795880017
1998-07-01,-70,40.5,-2.795880017
1998-12-01,-67,11.5,-2.795880017
2010-11-01,-64,17,-2.795880017
1998-04-01,-74,19.5,-2.795880017
1998-04-01,-79,16.5,-2.795880017
1998-07-01,-65.5,41.5,-2.795880017
2012-07-01,-131.5,40,-2.795625697
2012-01-01,-150.5,-17,-2.795168674
2011-11-01,-149.5,17.5,-2.794670743
2005-04-01,-75,31.5,-2.790645916
2011-04-01,-115,-26.5,-2.789894251
2007-10-01,-58,24.5,-2.789646025
2004-05-01,-80,25,-2.787829132
2000-12-01,-64.5,13,-2.787372054
2001-06-01,-65,33.5,-2.786573878
2010-07-01,-158,31,-2.785631204
2005-05-01,-59.5,44.5,-2.785035982
2007-10-01,-58,20,-2.785027169
2005-03-01,-81,24,-2.784970869
2004-12-01,-71,16.5,-2.78475099
2005-01-01,-82,24,-2.782025425
2013-02-01,146.5,-18,-2.781108759
2006-05-01,-153,42,-2.780882299
2005-03-01,-146.5,11,-2.778838522
2007-08-01,-124.5,34.5,-2.774798401
2007-10-01,-58,21,-2.773897291
2005-07-01,-61.5,41,-2.773110942
2008-10-01,-112.5,24,-2.772806266
2011-03-01,-158,19,-2.772806266
2012-04-01,-159,13.5,-2.772806266
2012-04-01,-159.5,15.5,-2.772716616
2009-05-01,-81,24,-2.772458711
2011-02-01,-145,-5.5,-2.771340933
2006-10-01,-60.5,19,-2.771018701
2010-08-01,-72,40.5,-2.769551079
1998-01-01,-79.5,25,-2.769551079
1999-07-01,-67,44,-2.769551079
2014-06-01,12.5,76.5,-2.769551079
1998-12-01,-74.5,15,-2.769551079
2010-04-01,-78.5,19,-2.769399519
2010-05-01,-71,30.5,-2.767303308
2011-03-01,-87.5,-32.5,-2.76638703
2006-03-01,-80,25,-2.764930602
2001-08-01,-57.5,46.5,-2.764440368
2008-02-01,-144,-13,-2.763551288
2009-04-01,-68,21.5,-2.763468672
2012-09-01,119.5,-16.5,-2.761738138
2005-11-01,-59,16.5,-2.761481685
2009-04-01,-72,20,-2.761430234
2011-05-01,-159,19.5,-2.761201373
2011-10-01,-56,21,-2.758443575
2012-09-01,121.5,-15.5,-2.756489485
2003-03-01,-147,-15,-2.756204819
2002-04-01,-73.5,24,-2.753317866
2003-02-01,-157,19.5,-2.75255719
2016-02-01,128,-57.5,-2.752026734
2003-04-01,-144,6.5,-2.751811973
2010-11-01,-148.5,15,-2.751811973
2006-11-01,-109.5,18,-2.751811957
2004-12-01,-116,14.5,-2.751807779
2012-06-01,155,-35.5,-2.75016272
2011-05-01,-87,27.5,-2.748801422
2003-12-01,-75,17.5,-2.748487829
2005-07-01,-66.5,40.5,-2.748104658
2011-04-01,-175.5,30,-2.747560743
2007-06-01,-64.5,43.5,-2.747425011
2008-11-01,-111.5,23,-2.747018241
2017-11-01,-9,42,-2.746893007
2006-11-01,-124,33,-2.744727495
2010-10-01,-126.5,36,-2.74472741
2009-11-01,-59.5,14.5,-2.744700389
2012-02-01,-84.5,25,-2.744510881
2004-02-01,-74,25,-2.743252868
2000-04-01,-65.5,31,-2.742683013
2005-03-01,-147.5,13,-2.741391317
2000-04-01,-65.5,29,-2.741245352
2000-02-01,-75.5,27.5,-2.740867064
2012-09-01,112,-25,-2.740316015
2011-03-01,-163.5,20.5,-2.739170554
2006-09-01,-120,0,-2.738684353
2007-09-01,-64.5,42,-2.738426961
2012-08-01,-70.5,40,-2.738224003
2003-04-01,-85,16.5,-2.737571297
2007-06-01,-64.5,43,-2.73618505
2005-02-01,-149,-16.5,-2.735649054
2010-01-01,-84.5,24.5,-2.733454628
2010-10-01,-62.5,34,-2.732600418
2009-12-01,-162,6,-2.729611191
2009-11-01,-59.5,19,-2.729145021
2008-11-01,-59,22.5,-2.728983381
2008-04-01,-73.5,20,-2.728311041
2004-11-01,-65,17.5,-2.726901069
1999-05-01,-65,18.5,-2.726728668
2009-08-01,-71,40.5,-2.726722251
2007-02-01,-143.5,-11.5,-2.723641217
2011-07-01,-70,42.5,-2.721246399
2009-12-01,-68.5,17.5,-2.720961957
2007-07-01,-158.5,21.5,-2.720074011
2010-12-01,-72.5,15,-2.719812139
2013-01-01,-64.5,-65,-2.719106096
2012-03-01,-74,19,-2.719059139
2011-10-01,-129.5,16.5,-2.718294483
2011-08-01,-71.5,40,-2.717018299
2013-05-01,-6.5,36,-2.716698771
1998-02-01,-74.5,23.5,-2.714643112
2010-11-01,-158,16,-2.712960419
2017-02-01,-9,42,-2.712622414
2016-02-01,141,13.5,-2.71219827
2007-08-01,-124,36,-2.71119946
2010-10-01,-141,11,-2.707834388
2012-11-01,-155,6,-2.707834388
2012-04-01,-60.5,18.5,-2.705184134
2010-01-01,-84,24.5,-2.704343235
2010-11-01,-151,16.5,-2.704202777
2000-12-01,-74,17,-2.704164079
2011-04-01,-123,-25.5,-2.703369337
2005-11-01,-60,13.5,-2.702969549
2005-11-01,-60,14,-2.702969549
2008-01-01,-84,24.5,-2.702901266
2002-08-01,-69.5,42,-2.701756433
2003-07-01,-69.5,42,-2.701756433
2004-09-01,-68,43.5,-2.701756433
2007-07-01,-70,40.5,-2.701756433
2004-07-01,-69,43,-2.701756433
2003-01-01,-83,25.5,-2.701756433
2008-09-01,-72,40,-2.701756433
2004-10-01,-68.5,39.5,-2.701756433
2000-04-01,-61,31.5,-2.701756433
2005-05-01,-62.5,40,-2.701756433
2004-07-01,-70,42.5,-2.701756433
2004-03-01,-79.5,26,-2.701756433
2001-12-01,-61.5,14.5,-2.701756433
2003-02-01,-74.5,24,-2.701756433
2007-04-01,-59.5,20,-2.701756431
2003-10-01,-69,39,-2.701756097
2008-03-01,-79.5,26,-2.701755805
2005-09-01,-69.5,42.5,-2.70175515
2004-05-01,-75,33,-2.701751973
2007-08-01,-70.5,40.5,-2.701747849
2000-08-01,-69,42,-2.701713252
2004-11-01,-59,20,-2.701662281
2003-08-01,-68.5,41.5,-2.701295454
2002-04-01,-85.5,18,-2.701291491
2005-04-01,-71,31,-2.701275572
2001-02-01,-76,25.5,-2.701255339
2000-12-01,-84.5,16.5,-2.700890663
2005-03-01,-80,28.5,-2.700764369
2005-11-01,-60,14.5,-2.700695771
2011-12-01,-152,-15.5,-2.700530147
2006-07-01,-69.5,42.5,-2.700130697
1998-10-01,-60,21.5,-2.69948014
2003-11-01,-64,18.5,-2.699475455
2002-09-01,-70.5,40.5,-2.699111813
2003-03-01,-79,26.5,-2.699020061
1998-07-01,-70.5,41,-2.698970004
1998-02-01,-79.5,26.5,-2.698970004
2011-06-01,-69.5,40.5,-2.698970004
1999-04-01,-67.5,30.5,-2.698970004
1999-04-01,-67,35,-2.698970004
2011-02-01,-73.5,29.5,-2.698970004
1999-09-01,-96.5,3,-2.698970004
2011-10-01,-60.5,38,-2.698966022
2009-11-01,-133,11,-2.697979621
2012-03-01,-77.5,19,-2.697759164
2008-08-01,-70,39.5,-2.696916838
2011-03-01,-64.5,18,-2.696738132
2017-10-01,-9,42,-2.695134625
2000-02-01,-80,25,-2.694611287
2006-07-01,-128.5,50,-2.694069157
2003-12-01,-111,15,-2.692476815
2009-12-01,-74.5,17,-2.691982504
2005-10-01,-57.5,20.5,-2.691443683
2002-10-01,-59.5,30.5,-2.690967893
2006-12-01,-114,13.5,-2.690865634
2004-05-01,-158,21,-2.690594806
2011-10-01,-61.5,38,-2.689666466
2003-02-01,-156.5,19.5,-2.689527017
2012-05-01,-158,20.5,-2.688998122
2000-09-01,-98,4.5,-2.688665233
2010-10-01,-132.5,14.5,-2.687901824
2000-04-01,-74,31.5,-2.687430897
2002-11-01,-57.5,17,-2.686950673
2004-02-01,-79.5,26.5,-2.686614457
2011-06-01,152.5,-41,-2.685749738
2006-07-01,-128.5,50.5,-2.6856762
2008-10-01,-123,28.5,-2.68549919
2012-04-01,-159,2.5,-2.68488219
2002-03-01,-155,20,-2.684568976
2016-02-01,154,-39.5,-2.684029655
2007-12-01,-127.5,5.5,-2.683063869
2004-12-01,-117,12.5,-2.683063869
2006-03-01,-158.5,15,-2.681804187
2008-08-01,-70.5,39.5,-2.681263291
2012-03-01,-81.5,19.5,-2.681172748
2012-03-01,-157.5,3.5,-2.680561463
2006-06-01,-73.5,39,-2.679923449
2006-02-01,-71,22,-2.679890348
2002-12-01,-117.5,14.5,-2.679680049
2000-12-01,-64.5,16,-2.679271842
2008-05-01,-82,24,-2.678909571
1998-02-01,-68,25.5,-2.678273662
2011-10-01,-129.5,19,-2.677830711
2011-04-01,-76.5,18.5,-2.677300804
2003-03-01,-81,17,-2.677039199
2012-05-01,-65,22,-2.67674892
2010-12-01,-84,24,-2.675261975
2010-03-01,-62,26.5,-2.674884426
2002-09-01,113.5,-22,-2.674675811
2001-04-01,-67,32,-2.673394726
2014-06-01,12,78,-2.671620397
2010-04-01,-67,20.5,-2.671276961
1998-02-01,-78,26,-2.670777912
2009-10-01,-126.5,22.5,-2.669762691
2002-12-01,-105.5,21.5,-2.669520889
2011-08-01,-71.5,40.5,-2.669011848
2010-12-01,-153.5,-14,-2.668752304
2002-11-01,-58,19.5,-2.668076961
2001-03-01,-85,23,-2.667736014
2008-02-01,-79.5,28.5,-2.666548182
2000-12-01,-78.5,18,-2.665691113
2012-02-01,-148,-16,-2.665436542
2009-04-01,-67,23.5,-2.664453569
1999-03-01,-79.5,25.5,-2.663951071
2012-10-01,-63.5,39,-2.663188748
2007-04-01,-64.5,33,-2.662940865
2005-08-01,-69,40.5,-2.662633206
1998-02-01,-74.5,23,-2.66256943
2012-12-01,-158,0.5,-2.662357151
2000-04-01,-80.5,24.5,-2.660119981
2003-10-01,-57,32.5,-2.659222068
2008-10-01,-122.5,28,-2.658214156
2007-11-01,-61.5,13,-2.657756854
1999-06-01,-70,42.5,-2.657577319
1999-12-01,-70.5,12,-2.657577319
1998-07-01,-56.5,46.5,-2.657577319
2010-11-01,-62,12.5,-2.657577319
1998-04-01,-76.5,17.5,-2.657577319
1998-02-01,-80,28.5,-2.657577319
1999-02-01,-79.5,27,-2.657577319
1999-12-01,-62,13,-2.657577319
1999-12-01,-74,17.5,-2.657577319
1999-04-01,-63.5,31.5,-2.657577319
2007-02-01,-124,36,-2.657577319
1998-12-01,-63.5,15,-2.657577319
1998-11-01,-59.5,18.5,-2.657577319
1999-03-01,-80.5,17,-2.657577319
1998-10-01,-63.5,35.5,-2.657577319
1998-10-01,-59.5,21,-2.657577319
1999-11-01,-57.5,23,-2.657577319
2011-03-01,-66.5,25,-2.65749426
2011-05-01,-160,16,-2.657353109
2002-04-01,-157,17,-2.656427078
2010-04-01,-74.5,19,-2.656227899
2008-05-01,-146,-12,-2.655235123
2005-01-01,-82,24.5,-2.652780237
2002-04-01,-158.5,15,-2.65235932
2011-05-01,-85,26.5,-2.652242372
2003-05-01,-63.5,39.5,-2.651456713
2008-04-01,-75,18.5,-2.650271923
2011-12-01,-75.5,18,-2.650143853
2010-11-01,-58,22,-2.649828887
2011-06-01,153,-41,-2.649088709
2006-11-01,-109.5,25,-2.648842979
1998-02-01,-79,29.5,-2.648784732
2002-12-01,-118,12,-2.648023378
2009-05-01,-80.5,24.5,-2.645679733
2008-05-01,-144,-10.5,-2.645471583
2010-08-01,-71,41,-2.644455961
2012-02-01,-68.5,25,-2.643004481
2017-09-01,-9,42,-2.642840068
2003-12-01,-68.5,15,-2.642352919
2016-02-01,155,-36.5,-2.642065153
2000-12-01,-65,15.5,-2.640339084
2001-02-01,-69,20,-2.640330638
2011-03-01,-63.5,23,-2.639310523
2009-04-01,-82,20,-2.639058889
1998-07-01,-61.5,44.5,-2.638272164
1999-11-01,-59,27.5,-2.638272164
2012-04-01,-75,29,-2.638270649
2012-04-01,-82,24.5,-2.638253648
2002-11-01,-57,21,-2.638207354
2008-12-01,-116,10.5,-2.63818699
2011-01-01,-82,24.5,-2.637731889
2003-04-01,-74.5,19,-2.637030488
2011-11-01,-61.5,14.5,-2.636229646
2009-12-01,-68,17.5,-2.635822057
2008-11-01,-110,24.5,-2.63476843
2011-06-01,-158.5,18.5,-2.634646742
2009-06-01,-146,10,-2.634253126
2012-10-01,-61.5,37,-2.633260395
2011-10-01,-131,10,-2.6330805
2005-11-01,-109.5,19,-2.632533767
2007-10-01,-58,23.5,-2.631921312
2004-03-01,-78.5,17.5,-2.630532826
2005-04-01,-80,30.5,-2.629857933
2000-01-01,-83,24,-2.629159053
2000-04-01,-60,22,-2.628992648
2011-06-01,164.5,-39,-2.627389727
2007-03-01,-142.5,-0.5,-2.62648773
2004-12-01,-111,18,-2.626361897
2008-02-01,-83,24.5,-2.625940638
2007-12-01,-85.5,16.5,-2.624709632
2011-01-01,-82,24,-2.624319669
2010-11-01,-64.5,18,-2.623503645
2012-08-01,115,-20.5,-2.623423043
2010-12-01,-80,16.5,-2.622420616
2010-12-01,-80.5,16.5,-2.621992941
2006-05-01,-159,25,-2.621763951
2001-02-01,-77.5,17,-2.621748199
2014-06-01,17.5,76.5,-2.621602099
2006-10-01,-63.5,40.5,-2.621516901
2001-04-01,-78.5,30.5,-2.620209613
2009-09-01,-71,41,-2.619788758
1998-10-01,-71,40.5,-2.619788758
2007-01-01,-120.5,33,-2.619788758
2016-02-01,142.5,-48,-2.619788758
2007-01-01,-119,33,-2.619788758
2007-01-01,-123.5,32,-2.619781922
2012-10-01,-57,22,-2.619669158
2001-11-01,-96.5,14.5,-2.617939318
2011-12-01,-157,-2,-2.617541923
2008-02-01,-149,-16.5,-2.61564395
2004-12-01,-114,17,-2.615547546
2005-07-01,-157.5,29.5,-2.615426525
2002-03-01,-79.5,20,-2.614060489
2017-12-01,-9,42,-2.613474003
2003-11-01,-106.5,20.5,-2.613287933
1999-03-01,-82,24,-2.613106778
2008-12-01,-72.5,16,-2.612198716
2010-07-01,-132.5,42,-2.609619137
2007-12-01,-83.5,18.5,-2.607663423
2000-04-01,-73.5,31,-2.607574326
2001-09-01,-68.5,40,-2.607561868
2008-10-01,-122.5,31.5,-2.605403693
2002-02-01,-148,-15.5,-2.605130466
2003-12-01,-77,17.5,-2.604871964
2011-07-01,-152.5,40.5,-2.604611395
2012-02-01,-73.5,25.5,-2.604141694
2009-05-01,-80,25,-2.602278513
2006-11-01,-121,35,-2.602059991
1998-04-01,-65,32,-2.602059991
1999-09-01,-103,1.5,-2.602059991
2001-03-01,-81.5,24,-2.601428137
2005-08-01,-70,42.5,-2.601296975
2001-07-01,-61.5,43,-2.601296975
2004-08-01,-68.5,40.5,-2.601109245
2010-04-01,-72.5,20.5,-2.600374644
2002-02-01,-145,-13.5,-2.598962774
1999-10-01,-65,36.5,-2.596910013
2008-02-01,-147.5,-14.5,-2.596652379
2011-07-01,-127,40,-2.596434891
2012-10-01,-57,25.5,-2.595623312
2002-11-01,-56.5,21.5,-2.595084084
2011-07-01,-140.5,41,-2.595082064
2011-08-01,-40.5,44.5,-2.594212497
2011-07-01,-71,41,-2.594204023
2008-07-01,-129.5,39,-2.592876202
2002-05-01,-69.5,32,-2.592663895
2004-03-01,-76.5,25.5,-2.591813056
2002-08-01,-125.5,44.5,-2.590690426
2008-09-01,-71,39.5,-2.589046811
2010-06-01,-163,23.5,-2.588914899
2007-10-01,-58,24,-2.588414393
2008-12-01,-115,11,-2.587611769
2010-04-01,-63.5,18,-2.586267308
2006-07-01,-124.5,46,-2.585028934
2007-01-01,-118,33,-2.585026651
2000-12-01,-65,17.5,-2.583593735
2011-02-01,-80,24.5,-2.582909466
2012-04-01,-162,5.5,-2.582805078
2006-04-01,-158,19,-2.580672407
2005-04-01,-61,17.5,-2.576392853
2010-03-01,-60,16.5,-2.576228402
2011-04-01,-114,-26.5,-2.576014431
2011-03-01,-62.5,21.5,-2.575849402
2009-10-01,-59.5,25,-2.574093377
2012-11-01,-153.5,20.5,-2.573738616
2007-11-01,-113.5,17,-2.571242783
2012-03-01,-80.5,19.5,-2.571099552
2008-11-01,-111,22.5,-2.570312537
2012-05-01,155,-25,-2.570027782
2011-07-01,-70.5,39.5,-2.569293602
2012-09-01,112.5,-23,-2.569233205
1998-04-01,-75.5,23,-2.568636236
1998-02-01,-79.5,26,-2.568636236
1998-02-01,-74,21,-2.568636236
1999-02-01,-80,25,-2.568636236
1999-12-01,-70,13,-2.568636236
1998-03-01,-81,24,-2.568636236
1998-11-01,-60.5,18.5,-2.568636236
1999-04-01,-66,31,-2.568636236
1999-07-01,-66,41.5,-2.568636236
1999-02-01,-68.5,21,-2.568636236
1999-03-01,-79.5,16.5,-2.568636236
1998-10-01,-64,35,-2.568636236
1999-10-01,-61,32.5,-2.568636236
1999-04-01,-61,21,-2.568636236
1999-04-01,-73,27,-2.568636236
1998-02-01,-67.5,22.5,-2.568636236
2009-06-01,-66,39.5,-2.568636236
1999-10-01,-60,29,-2.568636236
2012-08-01,-70.5,39.5,-2.568636236
2011-08-01,114.5,-33,-2.56844786
2007-10-01,-120,30.5,-2.5682419
2011-02-01,-83.5,24,-2.568115484
2004-12-01,-108.5,19,-2.567986407
2006-07-01,-70,42.5,-2.567299941
2003-07-01,-69,41.5,-2.567299941
2000-11-01,-59,24.5,-2.567299941
2000-08-01,-67.5,42.5,-2.567296625
2012-02-01,-71.5,26,-2.566924688
2007-01-01,-122,33,-2.566780512
2010-10-01,-142,11.5,-2.565619021
2010-10-01,-139.5,9.5,-2.565619019
2013-05-01,-3.5,47,-2.565571394
2010-10-01,-133.5,13,-2.56315695
2008-11-01,-107,21,-2.563142213
2000-12-01,-66,15,-2.562165796
2003-12-01,-65,12,-2.561482724
2007-10-01,-59,27,-2.560221705
2002-04-01,-159.5,13,-2.560149864
2011-03-01,-86.5,-32.5,-2.558119205
2010-02-01,-75.5,29,-2.557875107
2005-10-01,-56,29.5,-2.55695469
2012-02-01,-68.5,22.5,-2.554877182
2001-04-01,-71.5,26.5,-2.554157474
2012-01-01,-151.5,-16.5,-2.553240558
2011-05-01,-83.5,26,-2.553136372
2011-10-01,-56,33,-2.552834717
2009-07-01,-70,42,-2.552544478
2000-04-01,-68.5,28,-2.55253353
2006-12-01,-67.5,18,-2.552253866
2001-11-01,-85.5,8.5,-2.551241435
2005-07-01,-137.5,43,-2.551241435
2004-05-01,-133,54.5,-2.551241422
2005-08-01,-118.5,33.5,-2.551241386
2003-12-01,-106,20,-2.551141592
2010-02-01,-82,24.5,-2.551059638
1999-05-01,-65,26.5,-2.550911758
2002-10-01,-58.5,28,-2.550393797
2012-08-01,-70,42.5,-2.550363406
2012-12-01,-152.5,-8,-2.548248791
2001-12-01,-76,18.5,-2.548176402
2011-04-01,-66,21,-2.547813332
2009-05-01,-141.5,4,-2.547642227
2011-07-01,-134.5,41,-2.546886366
2009-04-01,-76.5,18.5,-2.546610992
2013-02-01,148,-19.5,-2.546519356
2011-03-01,-89.5,-32,-2.546099877
2012-09-01,118,-17.5,-2.545046255
2011-10-01,-139.5,13,-2.542934244
2012-06-01,-69.5,41.5,-2.540792995
1998-02-01,-74.5,24,-2.538896861
2011-07-01,-69.5,42.5,-2.537860357
2003-03-01,-86,17.5,-2.537821096
1999-03-01,-81,24,-2.537602002
1999-10-01,-87,4,-2.537602002
1999-04-01,-61.5,29.5,-2.537602002
1999-11-01,-59,22.5,-2.537602002
2006-10-01,-93.5,5,-2.537065216
2008-10-01,-67,36,-2.536996397
2003-04-01,-86,17,-2.536655645
2008-10-01,-112.5,25,-2.536115901
2011-03-01,-86,-33,-2.535842811
2006-02-01,-80,24,-2.535802074
2007-04-01,-60.5,19,-2.535642607
